Contents		
“Hey, Uncle Harry,” I said.	»Hallo, Onkel Harry«, sagte ich.	0.94
No reply. But he was looking at me.	Keine Antwort. Aber er sah mich an.	0.94
“Have you still got the Alzheimer’s?”	»Hast du immer noch Alzheimer?«	0.95
“No.”	»Nein.«	0.97
“So you’re okay now?”	»Also ist jetzt alles okay?«	0.86
He looked at me with the merest glint of humor. “I suppose so, if being dead fits into your definition of okay.”	In seine Augen trat ein winziger Schimmer Humor. »Wohl schon, wenn es zu deiner Definition von okay passt, tot zu sein.«	0.77
“She’s going to miss you, Uncle Harry.”	»Sie wird dich vermissen, Onkel Harry.«	0.93
No reply, and I didn’t expect one because it wasn’t a question. I did have one, though. He probably didn’t know the answer, but there’s an old saying that goes if you never ask, you never get.	Keine Antwort, was auch nicht zu erwarten war, da ich keine Frage gestellt hatte. Allerdings hatte ich eine im Sinn. Er würde sie wahrscheinlich nicht beantworten können, aber ein alter Spruch besagt bekanntlich, wer nicht fragt, bleibt dumm.	0.74
“Do you know who my father is?”	»Weißt du, wer mein Vater ist?«	0.88
“Yes.”	»Ja.«	
“Who? Who is it?”	»Echt? Wer denn?«	0.75
“I am,” Uncle Harry said.	»Das bin ich«, sagte Onkel Harry.	0.92
69	69	1.0
Almost done now (and I remember when I thought thirty pages was a lot!), but not quite, so don’t give up before you check this out:	Jetzt bin ich bald fertig (und ich erinnere mich, dass ich mal dachte, dreißig Seiten zu schreiben wäre eine Menge!), aber noch nicht ganz, also bitte dabeibleiben, bis man sich Folgendes zu Gemüte geführt hat.	0.77
My grandparents—my only set of grandparents, as it turns out—died on their way to a Christmas party. A guy full of too much Christmas cheer swerved across three lanes of a four-lane highway and hit them head-on. The drunk survived, as they so often do. My uncle (also my father, as it turns out) was in New York when he got the news, making the rounds of several Christmas parties, schmoozing publishers, editors, and writers. His agency was brand-new then, and Uncle Harry (dear old dad!) was kind of like a guy in the deep woods, tending a tiny pile of burning twigs and hoping for a campfire.	Meine Großeltern – mein einziges Großelternpaar, wie sich herausstellte – starben auf dem Weg zu einer Weihnachtsfeier. Irgendein Typ, der zu viel Weihnachtspunsch intus hatte, schleuderte über drei Fahrspuren einer vierspurigen Straße hinweg und stieß frontal mit ihnen zusammen. Der Besoffene überlebte, wie das so oft der Fall war. Als mein Onkel (zugleich mein Vater, wie sich herausstellte) davon erfuhr, machte er in New York gerade die Runde bei mehreren Weihnachtsfeiern, um Verlegern, Lektoren und Schriftstellern Honig ums Maul zu schmieren. Seine Agentur war gerade erst gegründet worden, und Onkel Harry (mein lieber alter Papa!) war wie jemand, der im tiefen Wald ein Häufchen brennende Zweige anzündete und hoffte, damit ein großes Lagerfeuer zu entfachen.	0.81
He came home to Arcola—that’s a small town in Illinois—for the funeral. After it was over, there was a reception at the Conklins’. Lester and Norma had been well liked, so lots of people came. Some brought food. Some brought booze, which serves as godfather to a great many surprise babies. Tia Conklin, at that time not long out of college and working at her first job in an accounting firm, drank a good deal. So did her brother. Uh-oh, right?	Zur Beerdigung kam er heim nach Arcola, einem kleinen Ort in Illinois. Anschließend fand im Haus der Conklins ein Leichenschmaus statt. Lester und Norma Conklin waren sehr beliebt gewesen, weshalb viele Leute kamen. Manche brachten Essen mit, und manche hatten Alkohol dabei, der bekanntlich gern als Pate für Überraschungsbabys dient. Tia Conklin, die damals gerade das College hinter sich und ihre erste Stelle bei einem Steuerberater angetreten hatte, trank eine ziemliche Menge. Ihr Bruder ebenfalls. Oje, oje, nicht wahr?	0.82
After everybody goes home, Harry finds her in her room, lying on her bed in her slip, crying her heart out. Harry lies down beside her and takes her in his arms. Just for comfort, you understand, but one kind of comfort leads to another. Just that once, but once is enough, and six weeks later Harry—back in New York—gets a phone call. Not long after that, my pregnant mother joins the firm.	Als alle Gäste heimgegangen sind, sieht Harry Tia in ihrem Zimmer auf dem Bett liegen, nur mit einem Slip bekleidet. Sie weint sich die Augen aus. Harry legt sich neben sie und nimmt sie in die Arme. Nur um sie zu trösten, wohlgemerkt, aber eine Art Trost führt zu einer anderen. Nur dieses eine Mal, aber einmal ist genug, und sechs Wochen später erhält Harry – nach New York zurückgekehrt – einen Anruf. Nicht lange danach tritt meine schwangere Mutter in seine kleine Firma ein.	0.86
Would the Conklin Literary Agency have succeeded in that tough, competitive field without her, or would my father/uncle’s little pile of twigs and leaves have fizzled out in a little runner of white smoke before he could begin to add the first bigger pieces of wood? Hard to say. When things took off, I was lying around in a bassinet, peeing in my Pampers and going goo-goo. But she was good at the job, that I know. If she hadn’t been, the agency would have gone under later, when the bottom fell out of the financial markets.	Hätte die Literaturagentur in dieser von harter Konkurrenz geprägten Szene ohne meine Mutter wohl überlebt, oder wäre das Häuflein aus Zweigen und Blättern, das mein Vater/Onkel aufgeschichtet hatte, mit einer kleinen, weißen Rauchwolke verpufft, bevor er die ersten größeren Holzscheite hinzufügen konnte? Schwer zu sagen. Als die Agentur ins Rollen kam, lag ich in einem Stubenwagen, pinkelte in meine Pampers und machte Gugu. Aber meine Mutter war gut in ihrem Beruf, das weiß ich. Wäre sie das nicht gewesen, so wäre die Agentur später, als der Finanzmarkt zusammenkrachte, schlicht untergegangen.	0.7
Let me tell you, there are a lot of bullshit myths about babies born of incest, especially when it comes to father-daughter and sister-brother. Yes, there can be medical problems, and yes, the chances of those are a little higher when it comes to incest, but the idea that the majority of those babies are born with feeble minds, one eye, or club feet? Pure crap. I did find out that one of the most common defects in babies from incestuous relationships is fused fingers or toes. I have scars on the insides of my second and third fingers on my left hand, from a surgical procedure to separate them when I was an infant. The first time I asked about those scars—I couldn’t have been more than four or five—Mom told me the docs had done it before she brought me home from the hospital. “Easy-peasy,” she said.	Im Ernst, es gibt eine Menge schwachsinnige Legenden über durch Inzest gezeugte Kinder, vor allem wenn Vater und Tochter oder Schwester und Bruder die Eltern sind. Ja, es kann medizinische Probleme geben, und ja, die Chancen dafür sind bei Inzest ein bisschen höher, aber die Vorstellung, dass die Mehrheit dieser Kinder schwachsinnig, mit nur einem Auge oder mit Klumpfüßen geboren wird? Reiner Quatsch. Wie ich herausbekam, sind die häufigsten Defekte bei Babys aus inzestuösen Beziehungen zusammengewachsene Finger oder Zehen. Ich habe Narben an der Innenseite von Mittel- und Ringfinger der linken Hand, weil die chirurgisch getrennt wurden, als ich noch ein Säugling war. Als ich meine Mutter das erste Mal zu den Narben befragte – da war ich kaum älter als vier oder fünf –, erklärte sie mir, das hätten die Ärzte getan, bevor sie mich aus dem Krankenhaus nach Hause geholt hätte. »Ging kinderleicht«, sagte sie.	0.75
And of course there’s that other thing I was born with, which might have something to do with the fact that once upon a time, while suffering from grief and alcohol, my parents got a little closer than a brother and sister should have done. Or maybe seeing dead people has nothing at all to do with that. Parents who can’t carry a tune in a tin pail can produce a singing prodigy; illiterates can produce a great writer. Sometimes talent comes from nowhere, or so it seems.	Und natürlich ist da das andere, womit ich geboren wurde, was eventuell damit zu tun haben könnte, dass sich meine Eltern einst, an Trauer und Alkohol leidend, etwas näher gekommen sind, als das für Bruder und Schwester angebracht gewesen wäre. Möglich ist aber auch, dass meine Fähigkeit, Tote zu sehen, überhaupt nichts damit zu tun hat. Eltern, die nicht die einfachste Melodie halten können, können singende Wunderkinder bekommen, Analphabeten großartige Schriftsteller. Manchmal kommt ein Talent von nirgendwoher, wenigstens scheint es so.	0.85
Except, hold it, wait one.	Moment mal, ich muss hier was gestehen.	
That whole story is fiction.	Die ganze Geschichte hier ist fiktiv.	0.88
I don’t know how Tia and Harry became the parents of a bouncing baby boy named James Lee Conklin, because I never asked Uncle Harry for any of the details. He would have told me—the dead can’t lie, as I think we have established—but I didn’t want to know. After he said those two words—I am—I turned away and walked back into the care home to find my mother. He didn’t follow, and I never saw him again. I thought he might come to his funeral, or turn up at the graveside ceremony, but he didn’t.	Ich weiß nämlich gar nicht, wie Tia und Harry Eltern eines lebhaften männlichen Babys namens James Lee Conklin geworden sind, weil ich Onkel Harry nie nach irgendwelchen Einzelheiten gefragt habe. Er hätte es mir erzählt – bekanntlich können die Toten nicht lügen –, aber ich wollte es nicht wissen. Nachdem er die erwähnten drei Worte ausgesprochen hatte – das bin ich –, wandte ich mich von ihm ab und ging ins Pflegeheim, um meine Mutter zu suchen. Er folgte mir nicht, und ich habe ihn nie wiedergesehen. Ich dachte, er würde vielleicht zu seiner Trauerfeier kommen oder zur Zeremonie am Grab, aber das war nicht der Fall.	0.89
On the way back to the city (on the bus, just like old times), Mom asked me if something was wrong. I said there wasn’t, that I was just trying to get used to the idea that Uncle Harry was really gone. “It feels like when I lost one of my baby teeth,” I said. “There’s a hole in me and I keep feeling it.”	Auf der Rückfahrt in die Stadt (mit dem Bus wie in früheren Zeiten) fragte Mama mich, ob etwas nicht in Ordnung sei. Doch, sagte ich, ich würde nur versuchen, mich an die Vorstellung zu gewöhnen, dass Onkel Harry wirklich nicht mehr da war. »Es kommt mir so vor wie damals, wo ich meine Milchzähne verloren habe«, sagte ich. »In mir drin ist ein Loch, das ich ständig spüre.«	0.82
“I know,” she said, hugging me. “I feel the same way. But I’m not sad. I didn’t expect to be, and I’m not. Because he’s really been gone for a long time.”	»Ich weiß«, sagte sie und umarmte mich. »Mir geht es genauso. Aber traurig bin ich nicht. Das hab ich vorher nicht erwartet und bin es jetzt tatsächlich nicht. Weil er eigentlich schon sehr lange nicht mehr da war.«	0.82
It was good to be hugged. I loved my mom and I love her still, but I lied to her that day, and not just by omission. It wasn’t like losing a tooth; what I’d found out was like growing another tooth, one there wasn’t room for in my mouth.	Es tat gut, umarmt zu werden. Ich liebte meine Mama, und ich liebe sie noch heute, aber an jenem Tag habe ich sie angelogen, und zwar nicht nur, indem ich ihr etwas verschwieg. Es war nämlich nicht so, wie einen Milchzahn zu verlieren, sondern so, als würde mir ein zusätzlicher Zahn wachsen, für den in meinem Mund kein Platz war.	0.78
Certain things make the story I just told you seem more likely. Lester and Norma Conklin were killed by a drunk driver while on their way to a Christmas party. Harry did come back to Illinois for their funeral; I found an article in the Arcola Record Herald that says he gave the eulogy. Tia Conklin did quit her job and go to New York to help her brother in his new literary agency early the next year. And James Lee Conklin did make his debut nine months or so after the funeral, in Lenox Hill Hospital.	Bestimmte Fakten lassen die Geschichte, die ich gerade erzählt habe, allerdings wahrscheinlicher werden. Lester und Norma Conklin kamen tatsächlich durch einen betrunkenen Autofahrer ums Leben, als sie auf dem Weg zu einer Weihnachtsfeier waren. Und Harry kam zu ihrer Beerdigung nach Illinois. Im Arcola Record Herald habe ich einen Artikel gefunden, in dem steht, er habe die Grabrede gehalten. Tia Conklin wiederum hat Anfang des folgenden Jahrs tatsächlich ihre Stelle gekündigt und ist nach New York gezogen, um ihrem Bruder mit seiner neuen Literaturagentur zu helfen. Und James Lee Conklin kam wirklich etwa neun Monate nach der Beerdigung im Krankenhaus Lenox Hill auf die Welt.	0.87
So yeah yeah yeah and right right right, it could all be just the way I told it. It has a fair amount of logic going for it. But it also could have been some other way, which I would like a lot less. The rape of a young woman who’d drunk herself unconscious, for instance, said act committed by her drunken, horny older brother. The reason I didn’t ask is simple: I didn’t want to know. Do I wonder if they discussed abortion? Sometimes. Am I worried that I have inherited more from my uncle/father than the dimples that show up when I smile, or the fact that I’m showing the first traces of white in my black hair at the tender age of twenty-two? To come right out and say it, am I worried that I may start to lose my mind at the still-tender age of thirty, or thirty-five, or forty? Yes. Of course I am. According to the Internet, my father-uncle suffered from EOFAD: early-onset familial Alzheimer’s disease. It bides its time on genes PSEN1 and PSEN2, and so there’s a test for it: spit in a test-tube and wait for your answer. I suppose I will take it.	Also ja, ja, ja und genau, genau, genau, es könnte alles genau so sein, wie ich es erzählt habe. Jedenfalls spricht eine gewisse Logik dafür. Aber es könnte auch anders gelaufen sein, was mir wesentlich weniger gefallen würde. Zum Beispiel könnte es sich darum handeln, dass eine junge Frau, die sich bis zur Besinnungslosigkeit betrunken hatte, von ihrem ebenfalls besoffenen, geilen älteren Bruder vergewaltigt wurde. Der Grund, weshalb ich nicht weitergefragt habe, ist einfach: Ich wollte es nicht wissen. Frage ich mich, ob die beiden über eine Abtreibung nachgedacht haben? Manchmal. Mach ich mir Sorgen, ich könnte mehr von meinem Onkel/Vater geerbt haben als die Grübchen, die sich zeigen, wenn ich lächle, und die ersten Spuren von Weiß, die bereits im zarten Alter von zweiundzwanzig Jahren in meinem schwarzen Haar aufgetaucht sind? Oder, um es direkt zu sagen, mache ich mir Sorgen, ich könnte im immer noch zarten Alter von dreißig, fünfunddreißig oder vierzig Jahren anfangen, den Verstand zu verlieren? Ja. Natürlich tue ich das. Laut Internet hat mein Vater/Onkel an einer Alzheimer-Krankheit mit frühem Beginn und familiärer Häufung gelitten. Die lauert auf Genen mit Namen PSEN1 und PSEN2, daher gibt es einen Test dafür. Man muss nur in ein Röhrchen spucken und auf das Ergebnis warten. Ich nehme an, dass ich den Test machen werde.	0.81
Later.	Später.	0.96
Here’s a funny thing—looking back over these pages, I see that the writing got better as I went along. Not trying to say I’m up there with Faulkner or Updike; what I am saying is that I improved by doing, which I suppose is the case with most things in life. I’ll just have to hope I’ll be better and stronger in other ways when I again meet the thing that took over Therriault. Because I will. I’ve not glimpsed it since that night in Marsden’s house when whatever Liz saw in that mirror drove her insane, but it’s still waiting. I sense that. Know it, actually, although I don’t know what it is.	Jetzt noch was Lustiges – wenn ich die Seiten durchgehe, merke ich, dass mein Stil mit der Zeit immer besser geworden ist. Ich will mich gewiss nicht mit Faulkner oder Updike vergleichen, sondern nur sagen, dass ich mich verbessert habe, indem ich etwas tat, was wohl für die meisten Dinge im Leben gilt. Ich hoffe nur, auf andere Weise besser und stärker zu sein, wenn ich dem Ding wiederbegegne, das Therriault in Besitz genommen hat. Das werde ich nämlich. Seit jenem Abend in Marsdens Haus, als das, was Liz im Spiegel sah, sie in den Wahnsinn getrieben hat, habe ich es nicht zu Gesicht bekommen, aber es wartet auf mich. Das spüre ich. Ich weiß es sogar, obwohl ich nicht weiß, was dieses Ding ist.	0.71
It doesn’t matter. I won’t live my life with the pending question of whether or not I’m going to lose my mind in middle age, and I won’t live it with the shadow of that thing hanging over me, either. It has drained the color from too many days. The fact that I am a child of incest seems laughably unimportant compared to the black husk of Therriault with the deadlight shining out from the cracks in its skin.	So oder so kommt es nicht darauf an. Ich werde mein Leben nicht mit der Frage verbringen, ob ich im mittleren Alter den Verstand verlieren werde, oder damit, dass der Schatten dieses Dings über mir hängt. Es hat mir schon an zu vielen Tagen die Freude geraubt. Die Tatsache, dass ich das Kind eines Inzests bin, kommt mir lächerlich unwichtig vor, verglichen mit der schwarzen Hülle von Therriault, durch deren aufgesprungene Haut das Todeslicht leuchtet.	0.8
I have done a lot of reading in the years since that thing asked me for a do-over contest, another Ritual of Chüd, and I’ve come across a lot of strange superstitions and odd legends—stuff that never made it into Regis Thomas’s Roanoke books or Stoker’s Dracula—and while there are plenty concerning the possession of the living by demons, I have never yet found one about a creature able to possess the dead. The closest I’ve come are stories about malevolent ghosts, and that’s really not the same at all. So I have no idea what I’m dealing with. All I know is that I must deal with it. I’ll whistle for it, it will come, we will join in a mutual hug instead of the ritual tongue-biting thing, and then…well. Then we’ll see, won’t we?	In den Jahren nachdem dieses Ding mich erneut zu einem Wettkampf, einem weiteren Ritual von Chüd aufgefordert hat, habe ich viel gelesen und bin dabei auf eine Menge abergläubische Vorstellungen und merkwürdige Legenden gestoßen, die keinen Eingang in die Roanoke-Bücher von Regis Thomas oder in Bram Stokers Dracula gefunden haben. Während es häufig darum geht, dass lebende Menschen von Dämonen besessen sind, habe ich nirgendwo eine Kreatur entdeckt, die in der Lage gewesen wäre, Tote in Besitz zu nehmen. Am nächsten kommen dem Geschichten über bösartige Geister, aber das ist eigentlich absolut nicht dasselbe. Daher habe ich keine Ahnung, womit ich es zu tun habe. Ich weiß nur, dass ich damit umgehen muss. Ich werde nach ihm pfeifen, es wird kommen, wir werden uns umarmen, anstatt uns gegenseitig rituell auf die Zunge zu beißen, und dann … Tja. Dann werden wir erfahren, was passiert, oder nicht?	0.85
Yes we will. We’ll see.	Ja, das werden wir. Wir werden es erfahren.	0.81
Later.	Später.	0.96
From the Author of LATER…	mygully.com	
Don’t Miss Stephen King’s		
JOYLAND		
College student Devin Jones took the summer job at Joyland hoping to forget the girl who broke his heart. But he wound up facing something far more terrible: the legacy of a vicious murder, the fate of a dying child, and dark truths about life—and what comes after—that would change his world forever.		
A riveting story about love and loss, about growing up and growing old—and about those who don’t get to do either because death comes for them before their time—JOYLAND is Stephen King at the peak of his storytelling powers. With all the emotional impact of King masterpieces such as The Green Mile and The Shawshank Redemption, JOYLAND is at once a mystery, a horror story, and a bittersweet coming-of-age novel, one that will leave even the most hard-boiled reader profoundly moved.		
“Immensely appealing.”		
— Washington Post		
“Tight and engrossing…a prize worth all your tokens and skeeball tickets.”		
— USA Today		
Read on for a preview—		
or get a copy today		
from your favorite		
local or online bookseller!		
I had a car, but on most days in that fall of 1973 I walked to Joyland from Mrs. Shoplaw’s Beachside Accommodations in the town of Heaven’s Bay. It seemed like the right thing to do. The only thing, actually. By early September, Heaven Beach was almost completely deserted, which suited my mood. That fall was the most beautiful of my life. Even forty years later I can say that. And I was never so unhappy, I can say that, too. People think first love is sweet, and never sweeter than when that first bond snaps. You’ve heard a thousand pop and country songs that prove the point; some fool got his heart broke. Yet that first broken heart is always the most painful, the slowest to mend, and leaves the most visible scar. What’s so sweet about that?		
* * *		
Through September and right into October, the North Carolina skies were clear and the air was warm even at seven in the morning, when I left my second-floor apartment by the outside stairs. If I started with a light jacket on, I was wearing it tied around my waist before I’d finished half of the three miles between the town and the amusement park.		
I’d make Betty’s Bakery my first stop, grabbing a couple of still-warm croissants. My shadow would walk with me on the sand, at least twenty feet long. Hopeful gulls, smelling the croissants in their waxed paper, would circle overhead. And when I walked back, usually around five (although sometimes I stayed later—there was nothing waiting for me in Heaven’s Bay, a town that mostly went sleepybye when summer was over), my shadow walked with me on the water. If the tide was in, it would waver on the surface, seeming to do a slow hula.		
Although I can’t be completely sure, I think the boy and the woman and their dog were there from the first time I took that walk. The shore between the town and the cheerful, blinking gimcrackery of Joyland was lined with summer homes, many of them expensive, most of them clapped shut after Labor Day. But not the biggest of them, the one that looked like a green wooden castle. A boardwalk led from its wide back patio down to where the seagrass gave way to fine white sand. At the end of the boardwalk was a picnic table shaded by a bright green beach umbrella. In its shade, the boy sat in his wheelchair, wearing a baseball cap and covered from the waist down by a blanket even in the late afternoons, when the temperature lingered in the seventies. I thought he was five or so, surely no older than seven. The dog, a Jack Russell terrier, either lay beside him or sat at his feet. The woman sat on one of the picnic table benches, sometimes reading a book, mostly just staring out at the water. She was very beautiful.		
Going or coming, I always waved to them, and the boy waved back. She didn’t, not at first. 1973 was the year of the OPEC oil embargo, the year Richard Nixon announced he was not a crook, the year Edward G. Robinson and Noel Coward died. It was Devin Jones’s lost year. I was a twenty-one year-old virgin with literary aspirations. I possessed three pairs of bluejeans, four pairs of Jockey shorts, a clunker Ford (with a good radio), occasional suicidal ideations, and a broken heart.		
Sweet, huh?		
* * *		
The heartbreaker was Wendy Keegan, and she didn’t deserve me. It’s taken me most of my life to come to that conclusion, but you know the old saw; better late than never. She was from Portsmouth, New Hampshire; I was from South Berwick, Maine. That made her practically the girl next door. We had begun “going together” (as we used to say) during our freshman year at UNH—we actually met at the Freshman Mixer, and how sweet is that? Just like one of those pop songs.		
We were inseparable for two years, went everywhere together and did everything together. Everything, that is, but “it.” We were both work-study kids with University jobs. Hers was in the library; mine was in the Commons cafeteria. We were offered the chance to hold onto those jobs during the summer of 1972, and of course we did. The money wasn’t great, but the togetherness was priceless. I assumed that would also be the deal during the summer of 1973, until Wendy announced that her friend Renee had gotten them jobs working at Filene’s, in Boston.		
“Where does that leave me?” I asked.		
“You can always come down,” she said. “I’ll miss you like mad, but really, Dev, we could probably use some time apart.”		
A phrase that is very often a death-knell. She may have seen that idea on my face, because she stood on tiptoe and kissed me. “Absence makes the heart grow fonder,” she said. “Besides, with my own place, maybe you can stay over.” But she didn’t quite look at me when she said that, and I never did stay over. Too many roommates, she said. Too little time. Of course such problems can be overcome, but somehow we never did, which should have told me something; in retrospect, it tells me a lot. Several times we had been very close to “it,” but “it” just never quite happened. She always drew back, and I never pressed her. God help me, I was being gallant. I have wondered often since what would have changed (for good or for ill) had I not been. What I know now is that gallant young men rarely get pussy. Put it on a sampler and hang it in your kitchen.		
* * *		
The prospect of another summer mopping cafeteria floors and loading elderly Commons dishwashers with dirty plates didn’t hold much charm for me, not with Wendy seventy miles south, enjoying the bright lights of Boston, but it was steady work, which I needed, and I didn’t have any other prospects. Then, in late February, one literally came down the dish-line to me on the conveyor belt.		
Someone had been reading Carolina Living while he or she snarfed up that day’s blue plate luncheon special, which happened to be Mexicali Burgers and Caramba Fries. He or she had left the magazine on the tray, and I picked it up along with the dishes. I almost tossed it in the trash, then didn’t. Free reading material was, after all, free reading material. (I was a work-study kid, remember.) I stuck it in my back pocket and forgot about it until I got back to my dorm room. There it flopped onto the floor, open to the classified section at the back, while I was changing my pants.		
Whoever had been reading the magazine had circled several job possibilities…although in the end, he or she must have decided none of them was quite right; otherwise Carolina Living wouldn’t have come riding down the conveyor belt. Near the bottom of the page was an ad that caught my eye even though it hadn’t been circled. In boldface type, the first line read: WORK CLOSE TO HEAVEN! What English major could read that and not hang in for the pitch? And what glum twenty-one-year-old, beset with the growing fear that he might be losing his girlfriend, would not be attracted by the idea of working in a place called Joyland?		
There was a telephone number, and on a whim, I called it. A week later, a job application landed in my dormitory mailbox. The attached letter stated that if I wanted full-time summer employment (which I did), I’d be doing many different jobs, most but not all custodial. I would have to possess a valid driver’s license, and I would need to interview. I could do that on the upcoming spring break instead of going home to Maine for the week. Only I’d been planning to spend at least some of that week with Wendy. We might even get around to “it.”		
“Go for the interview,” Wendy said when I told her. She didn’t even hesitate. “It’ll be an adventure.”		
“Being with you would be an adventure,” I said.		
“There’ll be plenty of time for that next year.” She stood on tiptoe and kissed me (she always stood on tiptoe). Was she seeing the other guy, even then? Probably not, but I’ll bet she’d noticed him, because he was in her Advanced Sociology course. Renee St. Claire would have known, and probably would have told me if I’d asked—telling stuff was Renee’s specialty, I bet she wore the priest out when she did the old confession bit—but some things you don’t want to know. Like why the girl you loved with all your heart kept saying no to you, but tumbled into bed with the new guy at almost the first opportunity. I’m not sure anybody ever gets completely over their first love, and that still rankles. Part of me still wants to know what was wrong with me. What I was lacking. I’m in my sixties now, my hair is gray and I’m a prostate cancer survivor, but I still want to know why I wasn’t good enough for Wendy Keegan.		
* * *		
I took a train called the Southerner from Boston to North Carolina (not much of an adventure, but cheap), and a bus from Wilmington to Heaven’s Bay. My interview was with Fred Dean, who was—among many other functions—Joyland’s employment officer. After fifteen minutes of Q-and-A, plus a look at my driver’s license and my Red Cross life-saving certificate, he handed me a plastic badge on a lanyard. It bore the word VISITOR, that day’s date, and a cartoon picture of a grinning, blue-eyed German Shepherd who bore a passing resemblance to the famous cartoon sleuth, Scooby-Doo.		
“Take a walk around,” Dean said. “Ride the Carolina Spin, if you like. Most of the rides aren’t up and running yet, but that one is. Tell Lane I said okay. What I gave you is a day-pass, but I want you back here by…” He looked at his watch. “Let’s say one o’clock. Tell me then if you want the job. I’ve got five spots left, but they’re all basically the same —as Happy Helpers.”		
“Thank you, sir.”		
He nodded, smiling. “Don’t know how you’ll feel about this place, but it suits me fine. It’s a little old and a little rickety, but I find that charming. I tried Disney for a while; didn’t like it. It’s too…I don’t know…”		
“Too corporate?” I ventured.		
“Exactly. Too corporate. Too buffed and shiny. So I came back to Joyland a few years ago. Haven’t regretted it. We fly a bit more by the seat of our pants here—the place has a little of the old-time carny flavor. Go on, look around. See what you think. More important, see how you feel.”		
“Can I ask one question first?”		
“Of course.”		
I fingered my day pass. “Who’s the dog?”		
His smile became a grin. “That’s Howie the Happy Hound, Joyland’s mascot. Bradley Easterbrook built Joyland, and the original Howie was his dog. Long dead now, but you’ll still see a lot of him, if you work here this summer.”		
I did…and I didn’t. An easy riddle, but the explanation will have to wait awhile.		
* * *		
Joyland was an indie, not as big as a Six Flags park, and nowhere near as big as Disney World, but it was large enough to be impressive, especially with Joyland Avenue, the main drag, and Hound Dog Way, the secondary drag, almost empty and looking eight lanes wide. I heard the whine of power-saws and saw plenty of workmen—the largest crew swarming over the Thunderball, one of Joyland’s two coasters—but there were no customers, because the park didn’t open until June fifteenth. A few of the food concessions were doing business to take care of the workers’ lunch needs, though, and an old lady in front of a star-studded tell-your-fortune kiosk was staring at me suspiciously. With one exception, everything else was shut up tight.		
The exception of the Carolina Spin. It was a hundred and seventy feet tall (this I found out later), and turning very slowly. Out in front stood a tightly muscled guy in faded jeans, balding suede boots splotched with grease, and a strap-style tee shirt. He wore a derby hat tilted on his coal-black hair. A filterless cigarette was parked behind one ear. He looked like a cartoon carnival barker from an old-time newspaper strip. There was an open toolbox and a big portable radio on an orange crate beside him. The Faces were singing “Stay with Me.” The guy was bopping to the beat, hands in his back pockets, hips moving side to side. I had a thought, absurd but perfectly clear: When I grow up, I want to look just like this guy.		
He pointed to the pass. “Freddy Dean sent you, right? Told you everything else was closed, but you could take a ride on the big wheel.”		
“Yes, sir.”		
“A ride on the Spin means you’re in. He likes the chosen few to get the aerial view. You gonna take the job?”		
“I think so.”		
He stuck out his hand. “I’m Lane Hardy. Welcome aboard, kid.”		
I shook with him. “Devin Jones.”		
“Pleased to meet you.”		
He started up the inclined walk leading to the gently turning ride, grabbed a long lever that looked like a stick shift, and edged it back. The wheel came to a slow stop with one of the gaily painted cabins (the image of Howie the Happy Hound on each) swaying at the passenger loading dock.		
“Climb aboard, Jonesy. I’m going to send you up where the air is rare and the view is much more than fair.”		
I climbed into the cabin and closed the door. Lane gave it a shake to make sure it was latched, dropped the safety bar, then returned to his rudimentary controls. “Ready for takeoff, cap’n?”		
“I guess so.”		
“Amazement awaits.” He gave me a wink and advanced the control stick. The wheel began to turn again and all at once he was looking up at me. So was the old lady by the fortune-telling booth. Her neck was craned and she was shading her eyes. I waved to her. She didn’t wave back.		
Then I was above everything but the convoluted dips and twists of the Thunderball, rising into the chilly early spring air, and feeling—stupid but true—that I was leaving all my cares and worries down below.		
Joyland wasn’t a theme park, which allowed it to have a little bit of everything. There was a secondary roller coaster called the Delirium Shaker and a water slide (Captain Nemo’s Splash & Crash). On the far western side of the park was a special annex for the little ones called the Wiggle-Waggle Village. There was also a concert hall where most of the acts—this I also learned later—were either B-list C&W or the kind of rockers who peaked in the fifties or sixties. I remember that Johnny Otis and Big Joe Turner did a show there together. I had to ask Brenda Rafferty, the head accountant who was also a kind of den mother to the Hollywood Girls, who they were. Bren thought I was dense; I thought she was old; we were both probably right.		
Lane Hardy took me all the way to the top and then stopped the wheel. I sat in the swaying car, gripping the safety bar, and looking out at a brand-new world. To the west was the North Carolina flatland, looking incredibly green to a New England kid who was used to thinking of March as nothing but true spring’s cold and muddy precursor. To the east was the ocean, a deep metallic blue until it broke in creamy-white pulses on the beach where I would tote my abused heart up and down a few months hence. Directly below me was the good-natured jumble of Joyland —the big rides and small ones, the concert hall and concessions, the souvenir shops and the Happy Hound Shuttle, which took customers to the adjacent motels and, of course, the beach. To the north was Heaven’s Bay. From high above the park (upstairs, where the air is rare), the town looked like a nestle of children’s blocks from which four church steeples rose at the major points of the compass.		
The wheel began to move again. I came down feeling like a kid in a Rudyard Kipling story, riding on the nose of an elephant. Lane Hardy brought me to a stop, but didn’t bother to unlatch the car’s door for me; I was, after all, almost an employee.		
“How’d you like it?”		
“Great,” I said.		
“Yeah, it ain’t bad for a grandma ride.” He reset his derby so it slanted the other way and cast an appraising eye over me. “How tall are you? Six-three?”		
“Six-four.”		
